chunk_id,feedback_id,project_id,user_id,chunk_index,chunk_text,token_count,embedding_status,source_type,created_at
CHNK00013342,FDBK00013342,PROJ000181,USR000547,1,Provide export to PDF option.,5,Pending,Customer Feedback,2026-06-09
CHNK00013343,FDBK00013343,PROJ000199,USR000595,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2026-07-05
CHNK00013344,FDBK00013344,PROJ000008,USR000036,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2025-06-17
CHNK00013345,FDBK00013345,PROJ000215,USR000108,1,Fast and reliable platform.,4,Pending,Customer Feedback,2025-12-27
CHNK00013346,FDBK00013346,PROJ000210,USR000101,1,Is API access available?,4,Pending,Customer Feedback,2026-06-06
CHNK00013347,FDBK00013347,PROJ000020,USR000271,1,Is API access available?,4,Pending,Customer Feedback,2024-09-25
CHNK00013348,FDBK00013348,PROJ000075,USR000145,1,Workflow is confusing.,3,Pending,Customer Feedback,2026-01-05
CHNK00013349,FDBK00013349,PROJ000064,USR000615,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2024-07-31
CHNK00013350,FDBK00013350,PROJ000136,USR000316,1,Fast and reliable platform.,4,Pending,Customer Feedback,2026-05-30
CHNK00013351,FDBK00013351,PROJ000100,USR000162,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2024-09-25
CHNK00013352,FDBK00013352,PROJ000022,USR000464,1,Reports are difficult to understand.,5,Pending,Customer Feedback,2026-06-15
CHNK00013353,FDBK00013353,PROJ000098,USR000722,1,Fast and reliable platform.,4,Pending,Customer Feedback,2026-05-07
CHNK00013354,FDBK00013354,PROJ000018,USR000724,1,Improve application performance.,3,Pending,Customer Feedback,2024-07-25
CHNK00013355,FDBK00013355,PROJ000129,USR000482,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2025-02-09
CHNK00013356,FDBK00013356,PROJ000234,USR000365,1,Provide export to PDF option.,5,Pending,Customer Feedback,2025-10-19
CHNK00013357,FDBK00013357,PROJ000232,USR000053,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2026-03-16
CHNK00013358,FDBK00013358,PROJ000039,USR000586,1,Support response is too slow.,5,Pending,Customer Feedback,2026-05-21
CHNK00013359,FDBK00013359,PROJ000105,USR000265,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2026-01-02
CHNK00013360,FDBK00013360,PROJ000055,USR000609,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2025-01-11
CHNK00013361,FDBK00013361,PROJ000042,USR000351,1,Reduce loading times.,3,Pending,Customer Feedback,2024-10-27
CHNK00013362,FDBK00013362,PROJ000029,USR000083,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2024-08-08
CHNK00013363,FDBK00013363,PROJ000144,USR000514,1,Great collaboration features.,3,Pending,Customer Feedback,2025-12-24
CHNK00013364,FDBK00013364,PROJ000122,USR000471,1,Can I restore deleted tickets?,5,Pending,Customer Feedback,2024-10-06
CHNK00013365,FDBK00013365,PROJ000060,USR000226,1,Fast and reliable platform.,4,Pending,Customer Feedback,2025-09-30
CHNK00013366,FDBK00013366,PROJ000098,USR000391,1,Can I restore deleted tickets?,5,Pending,Customer Feedback,2026-02-28
CHNK00013367,FDBK00013367,PROJ000213,USR000202,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2025-11-18
CHNK00013368,FDBK00013368,PROJ000229,USR000565,1,Provide export to PDF option.,5,Pending,Customer Feedback,2026-04-10
CHNK00013369,FDBK00013369,PROJ000110,USR000557,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2025-02-23
CHNK00013370,FDBK00013370,PROJ000226,USR000073,1,How do I archive projects?,5,Pending,Customer Feedback,2025-10-11
CHNK00013371,FDBK00013371,PROJ000245,USR000433,1,Search results are inaccurate.,4,Pending,Customer Feedback,2025-07-13
CHNK00013372,FDBK00013372,PROJ000081,USR000167,1,Add dark mode support.,4,Pending,Customer Feedback,2024-10-25
CHNK00013373,FDBK00013373,PROJ000069,USR000238,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2026-04-06
CHNK00013374,FDBK00013374,PROJ000098,USR000348,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2026-02-27
CHNK00013375,FDBK00013375,PROJ000248,USR000584,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2024-11-03
CHNK00013376,FDBK00013376,PROJ000212,USR000620,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2025-05-10
CHNK00013377,FDBK00013377,PROJ000022,USR000585,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2024-08-20
CHNK00013378,FDBK00013378,PROJ000080,USR000798,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2026-05-13
CHNK00013379,FDBK00013379,PROJ000222,USR000693,1,Provide export to PDF option.,5,Pending,Customer Feedback,2026-01-27
CHNK00013380,FDBK00013380,PROJ000012,USR000006,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2026-06-06
CHNK00013381,FDBK00013381,PROJ000021,USR000708,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2025-05-21
CHNK00013382,FDBK00013382,PROJ000150,USR000350,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2025-12-29
CHNK00013383,FDBK00013383,PROJ000066,USR000081,1,Simplify navigation menus.,3,Pending,Customer Feedback,2025-07-15
CHNK00013384,FDBK00013384,PROJ000126,USR000740,1,Simplify navigation menus.,3,Pending,Customer Feedback,2025-02-01
CHNK00013385,FDBK00013385,PROJ000162,USR000251,1,Is API access available?,4,Pending,Customer Feedback,2026-04-17
CHNK00013386,FDBK00013386,PROJ000244,USR000406,1,Search results are inaccurate.,4,Pending,Customer Feedback,2024-10-20
CHNK00013387,FDBK00013387,PROJ000056,USR000354,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2025-05-11
CHNK00013388,FDBK00013388,PROJ000101,USR000346,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2024-11-28
CHNK00013389,FDBK00013389,PROJ000228,USR000079,1,Improve application performance.,3,Pending,Customer Feedback,2025-05-10
CHNK00013390,FDBK00013390,PROJ000241,USR000373,1,Simplify navigation menus.,3,Pending,Customer Feedback,2026-07-21
CHNK00013391,FDBK00013391,PROJ000082,USR000750,1,How do permissions work?,4,Pending,Customer Feedback,2025-03-04
CHNK00013392,FDBK00013392,PROJ000196,USR000586,1,Provide export to PDF option.,5,Pending,Customer Feedback,2025-05-26
CHNK00013393,FDBK00013393,PROJ000160,USR000584,1,Search results are inaccurate.,4,Pending,Customer Feedback,2025-06-27
CHNK00013394,FDBK00013394,PROJ000183,USR000050,1,Search results are inaccurate.,4,Pending,Customer Feedback,2024-11-10
CHNK00013395,FDBK00013395,PROJ000077,USR000196,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2025-05-23
CHNK00013396,FDBK00013396,PROJ000033,USR000066,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2026-03-07
CHNK00013397,FDBK00013397,PROJ000053,USR000233,1,Support response is too slow.,5,Pending,Customer Feedback,2026-02-21
CHNK00013398,FDBK00013398,PROJ000127,USR000722,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2025-10-30
CHNK00013399,FDBK00013399,PROJ000107,USR000215,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2026-07-07
CHNK00013400,FDBK00013400,PROJ000173,USR000631,1,Workflow is confusing.,3,Pending,Customer Feedback,2024-10-07
CHNK00013401,FDBK00013401,PROJ000229,USR000243,1,Fast and reliable platform.,4,Pending,Customer Feedback,2026-06-17
CHNK00013402,FDBK00013402,PROJ000175,USR000678,1,Where can I export analytics?,5,Pending,Customer Feedback,2025-07-09
CHNK00013403,FDBK00013403,PROJ000103,USR000532,1,Where can I export analytics?,5,Pending,Customer Feedback,2025-09-13
CHNK00013404,FDBK00013404,PROJ000050,USR000569,1,How do I archive projects?,5,Pending,Customer Feedback,2025-11-02
CHNK00013405,FDBK00013405,PROJ000107,USR000270,1,Search results are inaccurate.,4,Pending,Customer Feedback,2024-12-24
CHNK00013406,FDBK00013406,PROJ000029,USR000693,1,Fast and reliable platform.,4,Pending,Customer Feedback,2026-03-10
CHNK00013407,FDBK00013407,PROJ000250,USR000500,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2026-01-16
CHNK00013408,FDBK00013408,PROJ000219,USR000477,1,Where can I export analytics?,5,Pending,Customer Feedback,2026-02-01
CHNK00013409,FDBK00013409,PROJ000232,USR000575,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2025-04-04
CHNK00013410,FDBK00013410,PROJ000242,USR000761,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2026-07-14
CHNK00013411,FDBK00013411,PROJ000153,USR000648,1,Support response is too slow.,5,Pending,Customer Feedback,2026-05-23
CHNK00013412,FDBK00013412,PROJ000165,USR000622,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2024-10-16
CHNK00013413,FDBK00013413,PROJ000145,USR000794,1,Support multilingual interface.,3,Pending,Customer Feedback,2026-04-17
CHNK00013414,FDBK00013414,PROJ000044,USR000504,1,Search results are inaccurate.,4,Pending,Customer Feedback,2026-04-26
CHNK00013415,FDBK00013415,PROJ000145,USR000691,1,Optimize search experience.,3,Pending,Customer Feedback,2025-07-17
CHNK00013416,FDBK00013416,PROJ000204,USR000701,1,How do permissions work?,4,Pending,Customer Feedback,2024-11-24
CHNK00013417,FDBK00013417,PROJ000066,USR000648,1,Support response is too slow.,5,Pending,Customer Feedback,2025-12-30
CHNK00013418,FDBK00013418,PROJ000064,USR000172,1,Can I restore deleted tickets?,5,Pending,Customer Feedback,2025-07-01
CHNK00013419,FDBK00013419,PROJ000248,USR000531,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2024-09-30
CHNK00013420,FDBK00013420,PROJ000115,USR000182,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2024-11-01
CHNK00013421,FDBK00013421,PROJ000134,USR000464,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2025-04-08
CHNK00013422,FDBK00013422,PROJ000004,USR000215,1,Optimize search experience.,3,Pending,Customer Feedback,2025-12-11
CHNK00013423,FDBK00013423,PROJ000163,USR000362,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2025-05-19
CHNK00013424,FDBK00013424,PROJ000104,USR000614,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2025-05-21
CHNK00013425,FDBK00013425,PROJ000092,USR000126,1,Reduce loading times.,3,Pending,Customer Feedback,2025-04-25
CHNK00013426,FDBK00013426,PROJ000181,USR000064,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2025-12-12
CHNK00013427,FDBK00013427,PROJ000155,USR000337,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2026-06-10
CHNK00013428,FDBK00013428,PROJ000164,USR000126,1,Improve application performance.,3,Pending,Customer Feedback,2026-07-12
CHNK00013429,FDBK00013429,PROJ000038,USR000076,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2024-11-08
CHNK00013430,FDBK00013430,PROJ000225,USR000030,1,Is API access available?,4,Pending,Customer Feedback,2024-09-21
CHNK00013431,FDBK00013431,PROJ000209,USR000200,1,Very intuitive interface.,3,Pending,Customer Feedback,2025-10-17
CHNK00013432,FDBK00013432,PROJ000160,USR000648,1,Very intuitive interface.,3,Pending,Customer Feedback,2025-01-05
CHNK00013433,FDBK00013433,PROJ000112,USR000229,1,Simplify navigation menus.,3,Pending,Customer Feedback,2025-06-27
CHNK00013434,FDBK00013434,PROJ000060,USR000064,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2025-11-15
CHNK00013435,FDBK00013435,PROJ000207,USR000093,1,Fast and reliable platform.,4,Pending,Customer Feedback,2025-11-03
CHNK00013436,FDBK00013436,PROJ000145,USR000498,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2026-06-22
CHNK00013437,FDBK00013437,PROJ000114,USR000247,1,Reports are difficult to understand.,5,Pending,Customer Feedback,2024-11-07
CHNK00013438,FDBK00013438,PROJ000236,USR000413,1,Optimize search experience.,3,Pending,Customer Feedback,2024-08-19
CHNK00013439,FDBK00013439,PROJ000212,USR000110,1,Simplify navigation menus.,3,Pending,Customer Feedback,2026-05-02
CHNK00013440,FDBK00013440,PROJ000075,USR000558,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2025-11-25
CHNK00013441,FDBK00013441,PROJ000075,USR000745,1,Great collaboration features.,3,Pending,Customer Feedback,2025-04-20
CHNK00013442,FDBK00013442,PROJ000049,USR000281,1,Simplify navigation menus.,3,Pending,Customer Feedback,2025-11-11
CHNK00013443,FDBK00013443,PROJ000218,USR000569,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2025-04-27
CHNK00013444,FDBK00013444,PROJ000249,USR000461,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2024-12-26
CHNK00013445,FDBK00013445,PROJ000019,USR000137,1,Support multilingual interface.,3,Pending,Customer Feedback,2026-03-22
CHNK00013446,FDBK00013446,PROJ000095,USR000325,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2024-12-12
CHNK00013447,FDBK00013447,PROJ000209,USR000395,1,Application freezes frequently.,3,Pending,Customer Feedback,2025-01-14
CHNK00013448,FDBK00013448,PROJ000099,USR000047,1,Is API access available?,4,Pending,Customer Feedback,2024-11-02
CHNK00013449,FDBK00013449,PROJ000042,USR000693,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2024-11-08
CHNK00013450,FDBK00013450,PROJ000132,USR000760,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2025-08-01
CHNK00013451,FDBK00013451,PROJ000019,USR000503,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2025-09-11
CHNK00013452,FDBK00013452,PROJ000016,USR000746,1,Reduce loading times.,3,Pending,Customer Feedback,2024-12-29
CHNK00013453,FDBK00013453,PROJ000037,USR000425,1,Great collaboration features.,3,Pending,Customer Feedback,2025-07-18
CHNK00013454,FDBK00013454,PROJ000217,USR000150,1,Search results are inaccurate.,4,Pending,Customer Feedback,2025-09-23
CHNK00013455,FDBK00013455,PROJ000100,USR000190,1,Search results are inaccurate.,4,Pending,Customer Feedback,2026-04-04
CHNK00013456,FDBK00013456,PROJ000008,USR000637,1,How do permissions work?,4,Pending,Customer Feedback,2026-05-21
CHNK00013457,FDBK00013457,PROJ000025,USR000264,1,Very intuitive interface.,3,Pending,Customer Feedback,2025-11-25
CHNK00013458,FDBK00013458,PROJ000051,USR000794,1,How do permissions work?,4,Pending,Customer Feedback,2026-03-26
CHNK00013459,FDBK00013459,PROJ000091,USR000722,1,Reduce loading times.,3,Pending,Customer Feedback,2025-07-28
CHNK00013460,FDBK00013460,PROJ000067,USR000602,1,Workflow is confusing.,3,Pending,Customer Feedback,2025-02-16
CHNK00013461,FDBK00013461,PROJ000109,USR000459,1,How do permissions work?,4,Pending,Customer Feedback,2025-05-26
CHNK00013462,FDBK00013462,PROJ000248,USR000316,1,How do I archive projects?,5,Pending,Customer Feedback,2026-02-18
CHNK00013463,FDBK00013463,PROJ000233,USR000135,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2026-02-15
CHNK00013464,FDBK00013464,PROJ000144,USR000610,1,Reduce loading times.,3,Pending,Customer Feedback,2026-01-25
CHNK00013465,FDBK00013465,PROJ000134,USR000118,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2025-08-04
CHNK00013466,FDBK00013466,PROJ000217,USR000464,1,Reports are difficult to understand.,5,Pending,Customer Feedback,2026-04-07
CHNK00013467,FDBK00013467,PROJ000218,USR000097,1,Where can I export analytics?,5,Pending,Customer Feedback,2025-01-10
CHNK00013468,FDBK00013468,PROJ000203,USR000675,1,Can I restore deleted tickets?,5,Pending,Customer Feedback,2026-06-29
CHNK00013469,FDBK00013469,PROJ000135,USR000088,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2025-09-17
CHNK00013470,FDBK00013470,PROJ000077,USR000793,1,Application freezes frequently.,3,Pending,Customer Feedback,2025-07-15
CHNK00013471,FDBK00013471,PROJ000177,USR000050,1,Provide export to PDF option.,5,Pending,Customer Feedback,2025-11-28
CHNK00013472,FDBK00013472,PROJ000059,USR000095,1,Is API access available?,4,Pending,Customer Feedback,2026-05-12
CHNK00013473,FDBK00013473,PROJ000246,USR000189,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2026-02-21
CHNK00013474,FDBK00013474,PROJ000104,USR000608,1,Is API access available?,4,Pending,Customer Feedback,2025-03-16
CHNK00013475,FDBK00013475,PROJ000070,USR000108,1,Support multilingual interface.,3,Pending,Customer Feedback,2025-07-28
CHNK00013476,FDBK00013476,PROJ000082,USR000238,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2024-09-07
CHNK00013477,FDBK00013477,PROJ000019,USR000403,1,Support response is too slow.,5,Pending,Customer Feedback,2025-03-16
CHNK00013478,FDBK00013478,PROJ000104,USR000476,1,Optimize search experience.,3,Pending,Customer Feedback,2024-10-27
CHNK00013479,FDBK00013479,PROJ000186,USR000122,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2025-03-26
CHNK00013480,FDBK00013480,PROJ000215,USR000093,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2024-12-08
CHNK00013481,FDBK00013481,PROJ000192,USR000714,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2025-12-01
CHNK00013482,FDBK00013482,PROJ000033,USR000166,1,Support multilingual interface.,3,Pending,Customer Feedback,2026-03-30
CHNK00013483,FDBK00013483,PROJ000215,USR000522,1,Reduce loading times.,3,Pending,Customer Feedback,2025-05-11
CHNK00013484,FDBK00013484,PROJ000144,USR000323,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2025-02-25
CHNK00013485,FDBK00013485,PROJ000133,USR000529,1,Add dark mode support.,4,Pending,Customer Feedback,2026-05-13
CHNK00013486,FDBK00013486,PROJ000245,USR000394,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2026-02-20
CHNK00013487,FDBK00013487,PROJ000146,USR000448,1,Where can I export analytics?,5,Pending,Customer Feedback,2025-06-01
CHNK00013488,FDBK00013488,PROJ000046,USR000384,1,Optimize search experience.,3,Pending,Customer Feedback,2025-02-13
CHNK00013489,FDBK00013489,PROJ000115,USR000432,1,Application freezes frequently.,3,Pending,Customer Feedback,2026-02-04
CHNK00013490,FDBK00013490,PROJ000167,USR000100,1,Support multilingual interface.,3,Pending,Customer Feedback,2024-10-14
CHNK00013491,FDBK00013491,PROJ000222,USR000294,1,Optimize search experience.,3,Pending,Customer Feedback,2025-12-03
CHNK00013492,FDBK00013492,PROJ000242,USR000034,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2026-02-27
CHNK00013493,FDBK00013493,PROJ000159,USR000364,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2024-12-17
CHNK00013494,FDBK00013494,PROJ000077,USR000231,1,Is API access available?,4,Pending,Customer Feedback,2026-06-11
CHNK00013495,FDBK00013495,PROJ000067,USR000123,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2026-01-02
CHNK00013496,FDBK00013496,PROJ000033,USR000009,1,Search results are inaccurate.,4,Pending,Customer Feedback,2025-08-15
CHNK00013497,FDBK00013497,PROJ000239,USR000043,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2025-03-31
CHNK00013498,FDBK00013498,PROJ000112,USR000784,1,Great collaboration features.,3,Pending,Customer Feedback,2025-12-23
CHNK00013499,FDBK00013499,PROJ000192,USR000368,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2024-09-20
CHNK00013500,FDBK00013500,PROJ000073,USR000468,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2024-09-03
CHNK00013501,FDBK00013501,PROJ000246,USR000245,1,Simplify navigation menus.,3,Pending,Customer Feedback,2024-12-04
CHNK00013502,FDBK00013502,PROJ000036,USR000531,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2026-07-15
CHNK00013503,FDBK00013503,PROJ000116,USR000133,1,Very intuitive interface.,3,Pending,Customer Feedback,2025-10-23
CHNK00013504,FDBK00013504,PROJ000227,USR000587,1,Reports are difficult to understand.,5,Pending,Customer Feedback,2026-07-05
CHNK00013505,FDBK00013505,PROJ000237,USR000699,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2026-02-17
CHNK00013506,FDBK00013506,PROJ000117,USR000572,1,Reduce loading times.,3,Pending,Customer Feedback,2026-07-09
CHNK00013507,FDBK00013507,PROJ000089,USR000252,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2024-11-02
CHNK00013508,FDBK00013508,PROJ000071,USR000506,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2025-01-10
CHNK00013509,FDBK00013509,PROJ000078,USR000593,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2026-05-29
CHNK00013510,FDBK00013510,PROJ000141,USR000070,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2025-09-06
CHNK00013511,FDBK00013511,PROJ000119,USR000291,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2025-08-31
CHNK00013512,FDBK00013512,PROJ000243,USR000181,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2026-06-23
CHNK00013513,FDBK00013513,PROJ000181,USR000252,1,Fast and reliable platform.,4,Pending,Customer Feedback,2025-12-28
CHNK00013514,FDBK00013514,PROJ000212,USR000203,1,How do permissions work?,4,Pending,Customer Feedback,2024-12-02
CHNK00013515,FDBK00013515,PROJ000059,USR000800,1,Is API access available?,4,Pending,Customer Feedback,2025-02-09
CHNK00013516,FDBK00013516,PROJ000013,USR000159,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2026-05-30
CHNK00013517,FDBK00013517,PROJ000026,USR000087,1,Search results are inaccurate.,4,Pending,Customer Feedback,2024-08-19
CHNK00013518,FDBK00013518,PROJ000169,USR000026,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2024-10-30
CHNK00013519,FDBK00013519,PROJ000131,USR000035,1,Very intuitive interface.,3,Pending,Customer Feedback,2025-05-27
CHNK00013520,FDBK00013520,PROJ000195,USR000239,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2024-09-25
CHNK00013521,FDBK00013521,PROJ000227,USR000114,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2025-09-03
CHNK00013522,FDBK00013522,PROJ000011,USR000356,1,Add dark mode support.,4,Pending,Customer Feedback,2026-03-17
CHNK00013523,FDBK00013523,PROJ000156,USR000789,1,Reports are difficult to understand.,5,Pending,Customer Feedback,2025-01-06
CHNK00013524,FDBK00013524,PROJ000194,USR000009,1,Optimize search experience.,3,Pending,Customer Feedback,2024-08-05
CHNK00013525,FDBK00013525,PROJ000226,USR000086,1,Fast and reliable platform.,4,Pending,Customer Feedback,2024-07-28
CHNK00013526,FDBK00013526,PROJ000241,USR000225,1,Is API access available?,4,Pending,Customer Feedback,2025-11-01
CHNK00013527,FDBK00013527,PROJ000165,USR000476,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2025-07-31
CHNK00013528,FDBK00013528,PROJ000102,USR000347,1,Where can I export analytics?,5,Pending,Customer Feedback,2025-01-24
CHNK00013529,FDBK00013529,PROJ000233,USR000292,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2024-10-24
CHNK00013530,FDBK00013530,PROJ000095,USR000596,1,Add dark mode support.,4,Pending,Customer Feedback,2025-05-16
CHNK00013531,FDBK00013531,PROJ000156,USR000644,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2025-06-19
CHNK00013532,FDBK00013532,PROJ000108,USR000070,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2025-11-15
CHNK00013533,FDBK00013533,PROJ000168,USR000007,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2026-01-09
CHNK00013534,FDBK00013534,PROJ000104,USR000284,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2026-07-10
CHNK00013535,FDBK00013535,PROJ000096,USR000383,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2025-09-16
CHNK00013536,FDBK00013536,PROJ000157,USR000266,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2026-02-25
CHNK00013537,FDBK00013537,PROJ000134,USR000461,1,Improve application performance.,3,Pending,Customer Feedback,2025-08-24
CHNK00013538,FDBK00013538,PROJ000002,USR000545,1,Simplify navigation menus.,3,Pending,Customer Feedback,2024-11-20
CHNK00013539,FDBK00013539,PROJ000166,USR000743,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2025-12-15
CHNK00013540,FDBK00013540,PROJ000239,USR000560,1,Very intuitive interface.,3,Pending,Customer Feedback,2026-06-09
CHNK00013541,FDBK00013541,PROJ000162,USR000066,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2024-11-13
CHNK00013542,FDBK00013542,PROJ000209,USR000371,1,Is API access available?,4,Pending,Customer Feedback,2025-09-06
CHNK00013543,FDBK00013543,PROJ000127,USR000100,1,Workflow is confusing.,3,Pending,Customer Feedback,2024-09-20
CHNK00013544,FDBK00013544,PROJ000162,USR000243,1,Reports are difficult to understand.,5,Pending,Customer Feedback,2025-02-26
CHNK00013545,FDBK00013545,PROJ000211,USR000006,1,Where can I export analytics?,5,Pending,Customer Feedback,2025-01-01
CHNK00013546,FDBK00013546,PROJ000187,USR000770,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2025-11-24
CHNK00013547,FDBK00013547,PROJ000003,USR000420,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2025-08-02
CHNK00013548,FDBK00013548,PROJ000148,USR000736,1,Optimize search experience.,3,Pending,Customer Feedback,2025-03-23
CHNK00013549,FDBK00013549,PROJ000069,USR000332,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2025-10-11
CHNK00013550,FDBK00013550,PROJ000070,USR000501,1,Improve application performance.,3,Pending,Customer Feedback,2025-12-30
CHNK00013551,FDBK00013551,PROJ000224,USR000049,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2024-08-30
CHNK00013552,FDBK00013552,PROJ000225,USR000707,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2026-03-06
CHNK00013553,FDBK00013553,PROJ000075,USR000665,1,Workflow is confusing.,3,Pending,Customer Feedback,2024-10-14
CHNK00013554,FDBK00013554,PROJ000163,USR000069,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2025-01-26
CHNK00013555,FDBK00013555,PROJ000003,USR000030,1,Add dark mode support.,4,Pending,Customer Feedback,2024-09-11
CHNK00013556,FDBK00013556,PROJ000090,USR000776,1,Improve application performance.,3,Pending,Customer Feedback,2024-12-20
CHNK00013557,FDBK00013557,PROJ000100,USR000336,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2025-10-23
CHNK00013558,FDBK00013558,PROJ000213,USR000375,1,Optimize search experience.,3,Pending,Customer Feedback,2025-09-21
CHNK00013559,FDBK00013559,PROJ000006,USR000247,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2026-04-06
CHNK00013560,FDBK00013560,PROJ000231,USR000341,1,Optimize search experience.,3,Pending,Customer Feedback,2025-12-25
CHNK00013561,FDBK00013561,PROJ000099,USR000264,1,Simplify navigation menus.,3,Pending,Customer Feedback,2025-09-24
CHNK00013562,FDBK00013562,PROJ000203,USR000005,1,How do permissions work?,4,Pending,Customer Feedback,2025-06-17
CHNK00013563,FDBK00013563,PROJ000032,USR000337,1,Fast and reliable platform.,4,Pending,Customer Feedback,2026-06-06
CHNK00013564,FDBK00013564,PROJ000128,USR000135,1,Workflow is confusing.,3,Pending,Customer Feedback,2024-10-21
CHNK00013565,FDBK00013565,PROJ000074,USR000227,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2025-06-29
